timestamp,hour,day_of_week,is_weekend,location_name,latitude,longitude,noise_level_db,traffic_volume_veh_hr,avg_speed_kmh,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,traffic_missing_original,temperature_missing_original,noise_missing_original,noise_lag_1,noise_lag_24,traffic_lag_1,traffic_lag_24,noise_roll_mean_3h,noise_roll_mean_24h,traffic_roll_mean_3h,traffic_roll_mean_24h,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,land_use_Commercial,land_use_Industrial,land_use_Mixed,land_use_Park,land_use_Residential,borough_North East,borough_North West,borough_South East,borough_South West,site_SITE-001,site_SITE-002,site_SITE-003,site_SITE-004,site_SITE-005,site_SITE-006,site_SITE-007,site_SITE-008,site_SITE-009,site_SITE-010,site_SITE-011,site_SITE-012,site_SITE-013,site_SITE-014,site_SITE-015,site_SITE-016,site_SITE-017,site_SITE-018,site_SITE-019,site_SITE-020,site_SITE-021,site_SITE-022,site_SITE-023,site_SITE-024,site_SITE-025,site_SITE-026,site_SITE-027,site_SITE-028,site_SITE-029,site_SITE-030,site_SITE-031,site_SITE-032,site_SITE-033,site_SITE-034,site_SITE-035,site_SITE-036,site_SITE-037,site_SITE-038,site_SITE-039,site_SITE-040,site_SITE-041,site_SITE-042,site_SITE-043,site_SITE-044,site_SITE-045,site_SITE-046,site_SITE-047,site_SITE-048,site_SITE-049,site_SITE-050
2023-12-14 08:00:00,8,3,0,Sensor 4,40.67606099749584,-74.07451666932985,57.50642310577223,264.0,28.3,19.1112923565628,22.607771642993725,2.76109370483995,32.2685907217891,0,0,0,72.11410579465495,77.39584006441561,276.0,204.0,78.841400721341,64.07670646128086,252.0,261.5,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19 08:00:00,8,1,0,Sensor 4,40.67606099749584,-74.07451666932985,57.63229864052378,168.0,52.1,11.69037024071978,21.046497977296724,1.9593059484240427,4.002586862661333,0,0,0,57.50642310577223,63.76267319900244,264.0,384.0,75.68381953212482,63.24798075467072,260.0,264.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-02 06:00:00,6,0,0,Sensor 5,40.647323812202735,-73.71082260647158,62.8033054764904,240.0,25.0,11.44243335528432,68.90598860568682,0.1051978530169479,34.704754647565295,0,0,0,,,,,,,,,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31 23:00:00,23,1,0,Sensor 5,40.647323812202735,-73.71082260647158,68.86382653848061,264.0,45.3,15.2463239157874,41.6835208229631,2.1546225753872568,35.25299557859807,0,0,0,62.8033054764904,,240.0,,62.8033054764904,62.8033054764904,240.0,240.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-21 14:00:00,14,1,0,Sensor 5,40.647323812202735,-73.71082260647158,53.04706236400755,228.0,25.35,10.120890201776216,76.09917676360391,2.598342990870558,5.273464712140568,0,0,0,68.86382653848061,,264.0,,65.8335660074855,65.8335660074855,252.0,252.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-26 02:00:00,2,6,1,Sensor 5,40.647323812202735,-73.71082260647158,57.03863196813505,264.0,31.3,14.38866280807362,29.804519155125558,2.261383310505892,10.442671995813168,0,0,0,53.04706236400755,,228.0,,61.57139812632619,61.57139812632619,244.0,244.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-09 21:00:00,21,3,0,Sensor 5,40.647323812202735,-73.71082260647158,57.67031100876241,348.0,14.850000000000001,28.188041387407274,60.83703626294236,3.804672232294272,26.497198936854076,0,0,0,57.03863196813505,,264.0,,59.64984029020774,60.438206586778406,252.0,249.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-17 11:00:00,11,4,0,Sensor 5,40.647323812202735,-73.71082260647158,73.31616786180403,276.0,44.95,5.4484652146132735,50.22129766899944,1.2637638151591242,39.29930604244428,0,0,0,57.67031100876241,,348.0,,55.91866844696835,59.8846274711752,280.0,268.8,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-27 08:00:00,8,0,0,Sensor 5,40.647323812202735,-73.71082260647158,68.89604524091988,324.0,15.55,28.92178870671652,62.61308275906871,2.5139328396837466,34.554670239528335,0,0,0,73.31616786180403,,276.0,,62.67503694623383,62.12321753628001,296.0,270.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-27 13:00:00,13,0,0,Sensor 5,40.647323812202735,-73.71082260647158,55.33843276629583,264.0,31.3,12.767810422292516,44.8805676507172,0.4786748619079954,3.532508848743112,0,0,0,68.89604524091988,,324.0,,66.62750803716212,63.090764351228565,316.0,277.7142857142857,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-03 02:00:00,2,0,0,Sensor 5,40.647323812202735,-73.71082260647158,73.0212845861812,228.0,32.35,13.890193105658966,44.46318836728379,2.457014152859425,33.85395119465693,0,0,0,55.33843276629583,,264.0,,65.85021528967324,62.12172290311197,288.0,276.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19 12:00:00,12,2,0,Sensor 5,40.647323812202735,-73.71082260647158,78.62562852712452,204.0,30.05,11.010914029862972,79.1465264090823,5.098135272824685,31.198488095551173,0,0,0,73.0212845861812,,228.0,,65.75192086446563,63.33278531234188,272.0,270.6666666666667,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23 23:00:00,23,6,1,Sensor 5,40.647323812202735,-73.71082260647158,52.30001402606124,204.0,44.05,23.738178020806664,51.91411559154796,0.8476035614471938,25.58466929728248,0,0,0,78.62562852712452,,204.0,,68.99511529320051,64.86206963382014,232.0,264.0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-07 08:00:00,8,6,1,Sensor 5,40.647323812202735,-73.71082260647158,74.45869643684145,252.0,31.65,18.963633586076323,54.131890663469264,0.9047373459761076,7.7621552098242,0,0,0,52.30001402606124,,204.0,,67.98230904645565,63.72006457856934,212.0,258.54545454545456,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-13 08:00:00,8,5,1,Sensor 5,40.647323812202735,-73.71082260647158,78.51114089986714,252.0,24.65,30.256481593490005,29.01691516340917,3.2006669935608314,17.989092332951277,0,0,0,74.45869643684145,,252.0,,68.46144633000907,64.61495056675868,220.0,258.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-07 23:00:00,23,2,0,Sensor 5,40.647323812202735,-73.71082260647158,43.30322582274298,228.0,25.35,17.534857172833807,74.66613732653411,0.957930340759286,27.161486616897594,0,0,0,78.51114089986714,,252.0,,68.42328378758994,65.6838882846901,236.0,257.53846153846155,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-11 03:00:00,3,6,1,Sensor 5,40.647323812202735,-73.71082260647158,66.23078201656182,276.0,20.950000000000003,25.34204899312753,76.30242282680209,0.1968246783895226,23.07043389743697,0,0,0,43.30322582274298,,228.0,,65.42435438648386,64.08526953740817,244.0,255.42857142857142,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-12 06:00:00,6,0,0,Sensor 5,40.647323812202735,-73.71082260647158,70.74071220894001,408.0,27.1,26.35317704148988,29.07943805930188,0.4126069080338356,10.985475192679315,0,0,0,66.23078201656182,,276.0,,62.68171624639064,64.22830370268507,252.0,256.8,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-21 13:00:00,13,4,0,Sensor 5,40.647323812202735,-73.71082260647158,67.12093353074175,288.0,37.6,16.19277403377996,71.5154774356212,0.4967292613880167,22.88587511145601,0,0,0,70.74071220894001,,408.0,,60.091573349414936,64.63532923432601,304.0,266.25,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01 21:00:00,21,1,0,Sensor 5,40.647323812202735,-73.71082260647158,60.170901605394825,276.0,16.950000000000003,13.133954493461893,55.79070223722242,4.329632605362212,25.969709313518827,0,0,0,67.12093353074175,,288.0,,68.0308092520812,64.78154125176222,324.0,267.52941176470586,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03 10:00:00,10,3,0,Sensor 5,40.647323812202735,-73.71082260647158,66.48089419798276,240.0,32.0,10.063187502355522,48.55194487952512,0.0940365374885279,36.21874768549662,0,0,0,60.170901605394825,,276.0,,66.01084911502552,64.52539460474182,324.0,268.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07 00:00:00,0,0,0,Sensor 5,40.647323812202735,-73.71082260647158,61.27324416048025,240.0,43.0,10.782823073968853,29.853932043984933,0.3316506835971536,14.308670597697102,0,0,0,66.48089419798276,,240.0,,64.59090977803977,64.62831563596502,268.0,266.5263157894737,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14 12:00:00,12,0,0,Sensor 5,40.647323812202735,-73.71082260647158,59.68545448640785,252.0,49.65,11.190648382679994,88.51992106247643,0.1928851004133588,24.39474939942151,0,0,0,61.27324416048025,,240.0,,62.641679987952614,64.46056206219079,252.0,265.2,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-22 14:00:00,14,1,0,Sensor 5,40.647323812202735,-73.71082260647158,87.12531039397243,264.0,21.3,13.29941455113618,76.29420351084467,0.0432418059330296,26.550669444868,0,0,0,59.68545448640785,,252.0,,62.47986428162363,64.2331759871535,244.0,264.57142857142856,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-02 21:00:00,21,5,1,Sensor 5,40.647323812202735,-73.71082260647158,70.14883596076372,180.0,33.75,4.406989384344158,53.451395398591146,0.2705559232321213,16.786189794360205,0,0,0,87.12531039397243,,264.0,,69.36133634695351,65.27372755109981,252.0,264.54545454545456,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03 06:00:00,6,6,1,Sensor 5,40.647323812202735,-73.71082260647158,45.859399294125325,288.0,30.6,7.963889826328401,54.04863692937606,4.379948728190815,23.545746788642465,0,0,0,70.14883596076372,,180.0,,72.319866947048,65.4856887863026,232.0,260.8695652173913,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-13 06:00:00,6,2,0,Sensor 5,40.647323812202735,-73.71082260647158,62.34395439713895,300.0,34.25,17.38019049791891,39.95932226264961,5.395109910930473,2.8924229909116583,0,0,0,45.859399294125325,62.8033054764904,288.0,240.0,67.71118188295382,64.66792672412855,244.0,262.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-19 03:00:00,3,1,0,Sensor 5,40.647323812202735,-73.71082260647158,61.647559181319735,240.0,50.0,13.020877411353643,80.9038635176498,2.203771432172107,18.56540748794928,0,0,0,62.34395439713895,68.86382653848061,300.0,264.0,59.45072988400933,64.64878709582224,256.0,264.5,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-22 14:00:00,14,4,0,Sensor 5,40.647323812202735,-73.71082260647158,87.72434720446881,216.0,18.7,22.81553080436,56.40578782516087,0.5952257203216282,30.767471599837123,0,0,0,61.647559181319735,53.04706236400755,240.0,228.0,56.616970957528004,64.34810928927386,276.0,263.5,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-02 00:00:00,0,0,0,Sensor 5,40.647323812202735,-73.71082260647158,56.25564351660082,288.0,37.6,7.63197992764799,56.86495844676382,1.1152443021621143,7.462554385386388,0,0,0,87.72434720446881,57.03863196813505,216.0,264.0,70.57195359430916,65.7929961576264,252.0,263.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-19 08:00:00,8,3,0,Sensor 5,40.647323812202735,-73.71082260647158,49.05244041836667,276.0,37.95,35.48901338605046,74.96420075389776,3.2171710921021344,35.20426668825619,0,0,0,56.25564351660082,57.67031100876241,288.0,348.0,68.5425166341298,65.76037163881249,248.0,264.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-23 01:00:00,1,0,0,Sensor 5,40.647323812202735,-73.71082260647158,56.71803727034765,240.0,46.0,18.30128609595271,33.68994529710662,1.0021903794846765,39.95000137565268,0,0,0,49.05244041836667,73.31616786180403,276.0,276.0,64.34414371314544,65.401293697546,260.0,261.0,0.25881904510252074,0.9659258262890683,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-26 18:00:00,18,3,0,Sensor 5,40.647323812202735,-73.71082260647158,69.86184791561939,264.0,38.3,28.773996420674557,55.63024118378328,0.8756702835699667,36.149830824357664,0,0,0,56.71803727034765,68.89604524091988,240.0,324.0,54.00870706843838,64.70970492290198,268.0,259.5,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-04 08:00:00,8,5,1,Sensor 5,40.647323812202735,-73.71082260647158,54.20157552218513,300.0,37.25,19.88426644178612,54.58880187988894,0.3729167199840777,17.305699224161437,0,0,0,69.86184791561939,55.33843276629583,264.0,264.0,58.544108534777905,64.74994670101445,260.0,257.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-12 19:00:00,19,6,1,Sensor 5,40.647323812202735,-73.71082260647158,67.18534042410946,156.0,34.45,17.39309204696254,37.14674558561693,3.5620542046900807,31.135824574128463,0,0,0,54.20157552218513,73.0212845861812,300.0,228.0,60.26048690271739,64.70257764917652,268.0,258.5,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-18 20:00:00,20,5,1,Sensor 5,40.647323812202735,-73.71082260647158,70.54057771115907,180.0,44.75,18.552748319676592,25.32593087358551,4.965059322116163,36.61891950294061,0,0,0,67.18534042410946,78.62562852712452,156.0,204.0,63.74958795397132,64.4594133090902,240.0,255.5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21 00:00:00,0,1,0,Sensor 5,40.647323812202735,-73.71082260647158,59.36052511941757,156.0,48.45,18.162371849901625,44.4903185955735,1.2308432556207047,20.355050056373383,0,0,0,70.54057771115907,52.30001402606124,180.0,204.0,63.97583121915122,64.1225361917583,212.0,254.5,0.0,1.0,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-21 21:00:00,21,1,0,Sensor 5,40.647323812202735,-73.71082260647158,69.9580502102757,192.0,19.4,15.248368595089769,37.17030655505501,1.6105627002434844,30.33783827999457,0,0,0,59.36052511941757,74.45869643684145,156.0,252.0,65.69548108489536,64.41672415398148,164.0,252.5,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-25 13:00:00,13,5,1,Sensor 5,40.647323812202735,-73.71082260647158,54.68033716152821,168.0,48.1,20.17330927926526,35.638878145073754,3.064142616240726,24.63375577684943,0,0,0,69.9580502102757,78.51114089986714,192.0,252.0,66.61971768028411,64.22919722787458,176.0,250.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30 22:00:00,22,3,0,Sensor 5,40.647323812202735,-73.71082260647158,44.14102122266662,156.0,41.45,26.148421068101563,41.86841283757423,1.1002192386285132,0.4386366422578902,0,0,0,54.68033716152821,43.30322582274298,168.0,228.0,61.332970830407156,63.236247072110444,172.0,246.5,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06 11:00:00,11,2,0,Sensor 5,40.647323812202735,-73.71082260647158,69.25444864184172,168.0,41.1,14.42887430444848,62.07578657752509,1.6641251493145046,15.965666443758057,0,0,0,44.14102122266662,66.23078201656182,156.0,276.0,56.25980286482351,63.27115521377394,172.0,243.5,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20 03:00:00,3,2,0,Sensor 5,40.647323812202735,-73.71082260647158,52.15415734300031,216.0,32.7,29.45717973281448,40.58023720164672,2.15077633894193,18.102580137423303,0,0,0,69.25444864184172,70.74071220894001,168.0,408.0,56.025269008678855,63.397141323160604,164.0,239.0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29 10:00:00,10,4,0,Sensor 5,40.647323812202735,-73.71082260647158,72.65878279480614,228.0,43.35,26.529361504101807,27.673973608240782,5.338944648640526,4.001266842686149,0,0,0,52.15415734300031,67.12093353074175,216.0,288.0,55.18320906916955,62.622701537079784,180.0,231.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03 13:00:00,13,1,0,Sensor 6,40.869877447311424,-74.18340532271878,72.06078913815132,300.0,16.25,10.62315153244958,40.7508507345578,0.0433460787647264,26.967974997714425,0,0,0,,,,,,,,,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-06 12:00:00,12,4,0,Sensor 6,40.869877447311424,-74.18340532271878,59.71702953337021,204.0,23.05,17.1626626294186,89.41711369821748,3.4334340353449764,33.56486412424659,0,0,0,72.06078913815132,,300.0,,72.06078913815132,72.06078913815132,300.0,300.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
